"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.688353941E2,5.237720197E1,4.878016860E0,1.800560656E1,0.000000000E0,0.000000000E0,4.550678635E1,2.342521286E1
2.698356366E2,5.237720198E1,4.878016860E0,1.799901478E1,0.000000000E0,0.000000000E0,4.541304779E1,2.242924118E1
2.708360986E2,5.237720198E1,4.878016860E0,1.799693958E1,0.000000000E0,0.000000000E0,4.125399017E1,2.125667763E1
2.718351155E2,5.237720198E1,4.878016880E0,1.799083608E1,0.000000000E0,0.000000000E0,4.388204575E1,2.170534515E1
2.728349846E2,5.237720196E1,4.878016920E0,1.798918812E1,0.000000000E0,0.000000000E0,4.754982758E1,2.254744530E1
2.738354847E2,5.237720241E1,4.878016210E0,1.800481334E1,0.000000000E0,0.000000000E0,4.408034897E1,2.352010155E1
2.748380117E2,5.237720242E1,4.878016150E0,1.800670541E1,0.000000000E0,0.000000000E0,5.123921585E1,2.612703133E1
2.758352583E2,5.237720241E1,4.878016170E0,1.800481332E1,0.000000000E0,0.000000000E0,5.807217789E1,2.834496880E1
2.768369418E2,5.237720243E1,4.878016080E0,1.800987921E1,0.000000000E0,0.000000000E0,5.512668228E1,2.978981209E1
2.778360309E2,5.237720244E1,4.878016050E0,1.800646124E1,0.000000000E0,0.000000000E0,6.075959015E1,3.116918945E1
2.788358114E2,5.237720070E1,4.878012800E0,1.815043884E1,0.000000000E0,0.000000000E0,5.652538300E1,2.791834450E1
2.798333098E2,5.237720058E1,4.878013110E0,1.823424012E1,0.000000000E0,0.000000000E0,2.967184830E1,2.382229424E1
2.808370113E2,5.237720053E1,4.878013080E0,1.824681327E1,0.000000000E0,0.000000000E0,3.129832840E1,2.384681320E1
2.818342922E2,5.237720052E1,4.878013090E0,1.824785086E1,0.000000000E0,0.000000000E0,3.344133377E1,2.387043571E1
2.828329312E2,5.237720054E1,4.878013090E0,1.823405694E1,0.000000000E0,0.000000000E0,3.724536514E1,2.490360832E1
2.838350889E2,5.237720056E1,4.878013090E0,1.822960140E1,0.000000000E0,0.000000000E0,4.210470581E1,2.584625626E1
2.848337597E2,5.237720058E1,4.878013060E0,1.822038511E1,0.000000000E0,0.000000000E0,4.480371094E1,2.595034599E1
2.858361964E2,5.237720059E1,4.878013090E0,1.822123963E1,0.000000000E0,0.000000000E0,4.295755005E1,2.522902298E1
2.868342288E2,5.237720060E1,4.878013100E0,1.821202334E1,0.000000000E0,0.000000000E0,4.275856400E1,2.351684952E1
2.878340979E2,5.237720062E1,4.878013080E0,1.819963322E1,0.000000000E0,0.000000000E0,4.121429062E1,2.145726013E1
2.888347051E2,5.237720062E1,4.878013100E0,1.819066107E1,0.000000000E0,0.000000000E0,3.939433670E1,1.948997116E1
2.898337444E2,5.237720046E1,4.878013450E0,1.829490909E1,0.000000000E0,0.000000000E0,3.122164917E1,1.717614365E1
2.908346286E2,5.237720047E1,4.878013440E0,1.829020939E1,0.000000000E0,0.000000000E0,3.062130356E1,1.636274719E1
2.918368946E2,5.237720049E1,4.878013410E0,1.827818548E1,0.000000000E0,0.000000000E0,3.037401390E1,1.549252129E1
2.928356233E2,5.237720050E1,4.878013410E0,1.827202094E1,0.000000000E0,0.000000000E0,3.072467232E1,1.477231884E1
2.938349732E2,5.237720049E1,4.878013450E0,1.828196968E1,0.000000000E0,0.000000000E0,3.119166183E1,1.425648022E1
2.948341522E2,5.237720051E1,4.878013420E0,1.827214303E1,0.000000000E0,0.000000000E0,2.989735603E1,1.467597485E1
2.958347149E2,5.237720075E1,4.878013090E0,1.827470665E1,0.000000000E0,0.000000000E0,3.131592941E1,1.473373413E1
2.968332847E2,5.237720077E1,4.878013070E0,1.826469690E1,0.000000000E0,0.000000000E0,3.278076553E1,1.458150959E1
2.978333603E2,5.237720078E1,4.878013070E0,1.826829799E1,0.000000000E0,0.000000000E0,3.337239075E1,1.440988064E1
2.988347613E2,5.237720108E1,4.878012670E0,1.834935287E1,0.000000000E0,0.000000000E0,3.314570999E1,1.469498825E1
2.998352567E2,5.237720087E1,4.878012380E0,1.840684752E1,0.000000000E0,0.000000000E0,2.285545921E1,1.359184170E1
3.008346407E2,5.237720089E1,4.878012380E0,1.839689882E1,0.000000000E0,0.000000000E0,2.336480331E1,1.322330379E1
3.018345871E2,5.237720089E1,4.878012370E0,1.839152772E1,0.000000000E0,0.000000000E0,2.268050385E1,1.290103149E1
3.028356788E2,5.237720091E1,4.878012390E0,1.838054143E1,0.000000000E0,0.000000000E0,2.319077110E1,1.252721500E1
3.038375907E2,5.237720092E1,4.878012440E0,1.837101999E1,0.000000000E0,0.000000000E0,2.406756783E1,1.249090385E1
3.048431007E2,5.237720094E1,4.878012440E0,1.836113232E1,0.000000000E0,0.000000000E0,2.550903320E1,1.250815582E1
3.058345683E2,5.237720095E1,4.878012440E0,1.835606642E1,0.000000000E0,0.000000000E0,2.579786491E1,1.214445686E1
3.068341873E2,5.237720097E1,4.878012440E0,1.834788774E1,0.000000000E0,0.000000000E0,2.838603020E1,1.288521004E1
3.078346079E2,5.237720097E1,4.878012510E0,1.834501913E1,0.000000000E0,0.000000000E0,3.209187317E1,1.395018864E1
3.088352012E2,5.237720098E1,4.878012500E0,1.833769492E1,0.000000000E0,0.000000000E0,3.144410706E1,1.469382858E1
3.098351287E2,5.237720099E1,4.878012510E0,1.832982140E1,0.000000000E0,0.000000000E0,3.229823303E1,1.468794823E1
