"Time (s)","Illuminance (lx)"
1.366530013E2,3.172500000E2
1.367196657E2,2.989575195E2
1.367863285E2,2.829600220E2
1.368529975E2,2.829600220E2
1.369196687E2,2.829600220E2
1.369863276E2,2.850525208E2
1.370529954E2,3.089475098E2
1.371196613E2,3.204900208E2
1.371863227E2,3.354075012E2
1.372529960E2,3.565350037E2
1.373196598E2,4.217400208E2
1.373863232E2,4.592700195E2
1.374529921E2,5.025375061E2
1.375196580E2,5.912325439E2
1.375863205E2,6.268724976E2
1.376529895E2,6.569100342E2
1.377196555E2,6.793200073E2
1.377863170E2,6.793200073E2
1.378529875E2,6.793200073E2
1.379196553E2,6.543450317E2
1.379863188E2,5.854949951E2
1.380529911E2,5.494500122E2
1.381196515E2,5.127975464E2
1.381863133E2,4.411800232E2
1.382529861E2,4.046625061E2
1.383196539E2,3.773925171E2
1.383863115E2,3.607875061E2
1.384529814E2,3.402675171E2
1.385196457E2,3.277125244E2
1.385863130E2,3.127950134E2
1.386529795E2,2.820825195E2
1.387196431E2,2.810025024E2
1.387863083E2,2.810025024E2
1.388529776E2,2.810025024E2
1.389196475E2,2.929500122E2
1.389863094E2,3.021300049E2
1.390529745E2,3.127950134E2
1.391196401E2,3.512025146E2
1.391863045E2,3.902175293E2
1.392529730E2,4.324050293E2
1.393196420E2,4.765500183E2
1.393863021E2,5.639625244E2
1.394529749E2,6.008850098E2
1.395196368E2,6.294375000E2
1.395862983E2,6.703425293E2
1.396529717E2,6.716250000E2
1.397196339E2,6.716250000E2
1.397862979E2,6.716250000E2
1.398529658E2,6.204600220E2
1.399196331E2,5.854949951E2
1.399862972E2,5.490450439E2
1.400529703E2,4.746600037E2
1.401196289E2,4.384125061E2
1.401862921E2,4.016925049E2
1.402529630E2,3.753000183E2
1.403196300E2,3.473550110E2
1.403862907E2,3.379725037E2
1.404529591E2,3.256200256E2
1.405196255E2,2.997675171E2
1.405862901E2,2.878200073E2
1.406529579E2,2.835675049E2
1.407196232E2,2.835675049E2
1.407862873E2,2.835675049E2
1.408529552E2,2.863350220E2
1.409196210E2,2.916675110E2
1.409862865E2,3.192075195E2
1.410529533E2,3.490425110E2
1.411196185E2,3.950775146E2
1.411862828E2,4.426650085E2
1.412529562E2,5.234625244E2
1.413196251E2,5.678099976E2
1.413862807E2,6.104700317E2
1.414529482E2,6.718275146E2
1.415196160E2,6.804000244E2
1.415862805E2,6.804000244E2
1.416529487E2,6.804000244E2
1.417196176E2,6.332850342E2
1.417862779E2,5.959575195E2
1.418529445E2,5.554575195E2
1.419196118E2,4.806000061E2
1.419862740E2,4.502925110E2
1.420529448E2,4.193775024E2
1.421196160E2,3.699675293E2
1.421862735E2,3.580200195E2
1.422529428E2,3.503250122E2
1.423196088E2,3.439125061E2
1.423862720E2,3.198150024E2
1.424529405E2,3.076650085E2
1.425196088E2,2.955150146E2
1.425862680E2,2.897774963E2
1.426529383E2,2.897774963E2
1.427196123E2,2.897774963E2
1.427862676E2,2.946375122E2
1.428529420E2,3.153600159E2
1.429196006E2,3.366900024E2
1.429862654E2,3.735450134E2
1.430529345E2,4.646025085E2
1.431195993E2,5.046975098E2
1.431862620E2,5.464800415E2
1.432529317E2,5.902200317E2
1.433196000E2,6.611625366E2
1.433862604E2,6.844500122E2
1.434529302E2,6.844500122E2
1.435195970E2,6.844500122E2
1.435862587E2,6.648075562E2
1.436529270E2,6.320025024E2
1.437195973E2,5.933925171E2
1.437862587E2,5.172525024E2
1.438529264E2,4.824900208E2
1.439195928E2,4.500900269E2
1.439862557E2,3.852900085E2
1.440529258E2,3.680100098E2
1.441195936E2,3.582225037E2
1.441862523E2,3.518100281E2
1.442529228E2,3.313575134E2
1.443195870E2,3.183300171E2
1.443862497E2,3.063825073E2
1.444529206E2,2.882925110E2
1.445195876E2,2.882925110E2
1.445862500E2,2.882925110E2
1.446529178E2,2.901825256E2
1.447195839E2,3.038175049E2
1.447862477E2,3.170475159E2
1.448529191E2,3.398625183E2
1.449195833E2,4.294350281E2
1.449862453E2,4.748625183E2
1.450529139E2,5.196149902E2
1.451195813E2,5.661224976E2
1.451862466E2,6.486075439E2
1.452529129E2,6.761475220E2
1.453195791E2,6.774300537E2
1.453862399E2,6.774300537E2
1.454529094E2,6.774300537E2
1.455195791E2,6.515775146E2
1.455862379E2,6.172875366E2
1.456529072E2,5.394600220E2
1.457195749E2,5.006475220E2
1.457862360E2,4.654800110E2
1.458529097E2,3.974400024E2
1.459195775E2,3.748275146E2
1.459862349E2,3.628800049E2
1.460529039E2,3.562650146E2
1.461195710E2,3.422250061E2
1.461862310E2,3.298725281E2
1.462529048E2,3.162375183E2
1.463195669E2,2.876175232E2
1.463862307E2,2.840400085E2
1.464529015E2,2.840400085E2
