"Time (s)","Illuminance (lx)"
4.129887146E2,4.800195312E3
4.130553783E2,4.800195312E3
4.131220227E2,4.800195312E3
4.131886852E2,4.995540039E3
4.132553650E2,4.995540039E3
4.133220453E2,5.313667480E3
4.133887071E2,5.313667480E3
4.134553473E2,5.313667480E3
4.135220118E2,4.885717773E3
4.135886825E2,4.200862793E3
4.136553599E2,4.200862793E3
4.137220115E2,4.200862793E3
4.137886860E2,4.396140137E3
4.138553490E2,4.955040039E3
4.139220127E2,4.955040039E3
4.139887090E2,4.955040039E3
4.140553657E2,4.744777832E3
4.141220088E2,4.554360352E3
4.141886764E2,4.534987793E3
4.142553485E2,4.207005371E3
4.143220069E2,4.039200195E3
4.143886935E2,4.039200195E3
4.144553611E2,4.039200195E3
4.145220079E2,4.141125000E3
4.145886707E2,4.265459961E3
4.146553449E2,4.378657715E3
4.147220245E2,4.423207520E3
4.147886928E2,4.461412598E3
4.148553341E2,4.500225098E3
4.149220042E2,4.508325195E3
4.149886687E2,4.554765137E3
4.150553466E2,4.590607910E3
4.151220155E2,4.654597656E3
4.151886664E2,4.655002441E3
4.152553398E2,4.662495117E3
4.153220068E2,4.659727539E3
4.153886846E2,4.659727539E3
4.154553460E2,4.662697754E3
4.155219933E2,4.662697754E3
4.155886653E2,4.663777832E3
4.156553259E2,4.663777832E3
4.157220174E2,4.663777832E3
4.157886834E2,4.662022461E3
4.158553442E2,4.621320312E3
4.159220107E2,4.617472656E3
4.159886639E2,4.580820312E3
4.160553260E2,4.499820312E3
4.161219859E2,4.448587891E3
4.161886822E2,4.390807617E3
4.162553216E2,4.324117676E3
4.163219907E2,4.157325195E3
4.163886782E2,4.087867676E3
4.164553316E2,4.010850098E3
4.165219978E2,3.778447754E3
4.165886541E2,3.613410156E3
4.166553166E2,3.570817627E3
4.167219890E2,3.512565186E3
4.167886824E2,3.334297607E3
4.168553356E2,3.228120117E3
4.169220123E2,3.121740234E3
4.169886462E2,2.524702637E3
4.170553196E2,2.524702637E3
4.171220019E2,2.445390137E3
4.171886718E2,2.387610107E3
4.172553349E2,2.387610107E3
4.173219777E2,2.442420166E3
4.173886420E2,2.433239990E3
4.174553210E2,2.387610107E3
4.175220054E2,2.365470215E3
4.175886681E2,2.365470215E3
4.176553119E2,2.337525146E3
4.177219851E2,2.272252686E3
4.177886582E2,2.232225098E3
4.178553190E2,2.212582520E3
4.179219872E2,2.212582520E3
4.179886388E2,2.212582520E3
4.180553026E2,2.242012695E3
4.181219780E2,2.242012695E3
4.181886588E2,2.242012695E3
4.182553167E2,2.242012695E3
4.183220045E2,2.242012695E3
4.183886330E2,2.570130127E3
4.184552999E2,2.650522705E3
4.185219729E2,2.750557617E3
4.185886558E2,2.816842529E3
4.186553173E2,2.816842529E3
4.187219647E2,2.816842529E3
4.187886349E2,2.808540039E3
