"Time (s)","Illuminance (lx)"
6.184286536E1,9.051075439E2
6.190951390E1,1.014525024E3
6.197617307E1,1.058872559E3
6.204286541E1,1.101937500E3
6.210951046E1,1.194480103E3
6.217618546E1,1.194480103E3
6.224284072E1,1.194480103E3
6.230951525E1,1.175917603E3
6.237617036E1,1.000012512E3
6.244286525E1,9.319725342E2
6.250950723E1,8.594775391E2
6.257616515E1,8.424000244E2
6.264283807E1,8.424000244E2
6.270950275E1,8.424000244E2
6.277616317E1,8.951175537E2
6.284285546E1,9.277200317E2
6.290953525E1,9.590400391E2
6.297616432E1,1.009395020E3
6.304283171E1,1.100655029E3
6.310951890E1,1.121310059E3
6.317619270E1,1.147567505E3
6.324285869E1,1.147567505E3
6.330950025E1,1.147567505E3
6.337615932E1,1.056915039E3
6.344282812E1,9.709875488E2
6.350951353E1,8.358525391E2
6.357617400E1,8.358525391E2
6.364283145E1,8.358525391E2
6.370949473E1,8.386200562E2
6.377616395E1,8.878275146E2
6.384285463E1,9.098325195E2
6.390952379E1,9.334575195E2
6.397615307E1,1.041795044E3
6.404282353E1,1.098697510E3
6.410949072E1,1.146487549E3
6.417614900E1,1.238152588E3
6.424285504E1,1.238152588E3
6.430951687E1,1.238152588E3
6.437616515E1,1.144530029E3
6.444283286E1,9.473625488E2
6.450948661E1,8.826975098E2
6.457616421E1,8.311275635E2
6.464284754E1,8.311275635E2
6.470948494E1,8.311275635E2
6.477614984E1,8.675775146E2
6.484282187E1,9.148950195E2
6.490950036E1,9.865800171E2
6.497615567E1,1.046925049E3
6.504281796E1,1.119825073E3
6.510948629E1,1.239637573E3
6.517614171E1,1.282500000E3
6.524284077E1,1.282500000E3
6.530949551E1,1.282500000E3
